model,category,layer,head,attention
fp16,regex_or_format,18,12,0.005408287
fp16,regex_or_format,18,13,0.0066402433
fp16,regex_or_format,18,14,0.017572593
fp16,regex_or_format,18,15,0.008206558
fp16,regex_or_format,18,16,0.012458515
fp16,regex_or_format,18,17,0.013282776
fp16,regex_or_format,18,18,0.010620499
fp16,regex_or_format,18,19,0.008540725
fp16,regex_or_format,18,20,0.021069337
fp16,regex_or_format,18,21,0.012150574
fp16,regex_or_format,18,22,0.0076108933
fp16,regex_or_format,18,23,0.0031442642
fp16,regex_or_format,18,24,0.01079998
fp16,regex_or_format,18,25,0.013507843
fp16,regex_or_format,18,26,0.009391594
fp16,regex_or_format,18,27,0.009617996
fp16,regex_or_format,19,0,0.017955016
fp16,regex_or_format,19,1,0.009963417
fp16,regex_or_format,19,2,0.015572548
fp16,regex_or_format,19,3,0.0033056259
fp16,regex_or_format,19,4,0.025876617
fp16,regex_or_format,19,5,0.008828354
fp16,regex_or_format,19,6,0.016239453
fp16,regex_or_format,19,7,0.006983948
fp16,regex_or_format,19,8,0.0036958694
fp16,regex_or_format,19,9,0.004449463
fp16,regex_or_format,19,10,0.009869004
fp16,regex_or_format,19,11,0.011578369
fp16,regex_or_format,19,12,0.012950134
fp16,regex_or_format,19,13,0.012380218
fp16,regex_or_format,19,14,0.0032778264
fp16,regex_or_format,19,15,0.001161623
fp16,regex_or_format,19,16,0.008691406
fp16,regex_or_format,19,17,0.0054655313
fp16,regex_or_format,19,18,0.00095176697
fp16,regex_or_format,19,19,0.006908941
fp16,regex_or_format,19,20,0.0035923482
fp16,regex_or_format,19,21,0.008004713
fp16,regex_or_format,19,22,0.008318329
fp16,regex_or_format,19,23,0.008161163
fp16,regex_or_format,19,24,0.0033323287
fp16,regex_or_format,19,25,0.0062086107
fp16,regex_or_format,19,26,0.0078006745
fp16,regex_or_format,19,27,0.021453524
fp16,regex_or_format,20,0,0.009659958
fp16,regex_or_format,20,1,0.018940736
fp16,regex_or_format,20,2,0.010970307
fp16,regex_or_format,20,3,0.014398957
fp16,regex_or_format,20,4,0.0097640995
fp16,regex_or_format,20,5,0.01620636
fp16,regex_or_format,20,6,0.013056183
fp16,regex_or_format,20,7,0.009153366
fp16,regex_or_format,20,8,0.0021701814
fp16,regex_or_format,20,9,0.0023115159
fp16,regex_or_format,20,10,0.008643341
fp16,regex_or_format,20,11,0.0028665543
fp16,regex_or_format,20,12,0.0025217056
fp16,regex_or_format,20,13,0.006074524
fp16,regex_or_format,20,14,0.013633728
fp16,regex_or_format,20,15,0.008791733
fp16,regex_or_format,20,16,0.0098285675
fp16,regex_or_format,20,17,0.011740565
fp16,regex_or_format,20,18,0.017446518
fp16,regex_or_format,20,19,0.0044225217
fp16,regex_or_format,20,20,0.0052158358
fp16,regex_or_format,20,21,0.0074541094
fp16,regex_or_format,20,22,0.018867875
fp16,regex_or_format,20,23,0.008660888
fp16,regex_or_format,20,24,0.007115555
fp16,regex_or_format,20,25,0.012212753
fp16,regex_or_format,20,26,0.0059347153
fp16,regex_or_format,20,27,0.008677101
fp16,regex_or_format,21,0,0.025733184
fp16,regex_or_format,21,1,0.02246952
fp16,regex_or_format,21,2,0.005031109
fp16,regex_or_format,21,3,0.006666565
fp16,regex_or_format,21,4,0.006068778
fp16,regex_or_format,21,5,0.012027359
fp16,regex_or_format,21,6,0.021710206
fp16,regex_or_format,21,7,0.00288105
fp16,regex_or_format,21,8,0.0047920225
fp16,regex_or_format,21,9,0.005101776
fp16,regex_or_format,21,10,0.007224274
fp16,regex_or_format,21,11,0.0045259474
fp16,regex_or_format,21,12,0.007452774
fp16,regex_or_format,21,13,0.001857233
fp16,regex_or_format,21,14,0.004806137
fp16,regex_or_format,21,15,0.011286926
fp16,regex_or_format,21,16,0.00703516
fp16,regex_or_format,21,17,0.007286453
fp16,regex_or_format,21,18,0.007740402
fp16,regex_or_format,21,19,0.010674286
fp16,regex_or_format,21,20,0.00817051
fp16,regex_or_format,21,21,0.015089798
fp16,regex_or_format,21,22,0.0064780237
fp16,regex_or_format,21,23,0.019683838
