layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
29,k_proj,62659,0.001164,0.01417,0.9847,0.1426,0.3836,0.4738,0.07134,0.4058,0.5229,122.5,27.07,1161,1.092e+04
29,v_proj,62659,0.001164,0.01417,0.9847,0.1593,0.378,0.4627,0.09129,0.4111,0.4976,136.8,26.67,953.9,1.246e+04
29,o_proj,62659,0.009186,0.04665,0.9442,0.0002431,0.02446,0.9753,0.001015,0.08187,0.9171,0.02647,0.5244,0.4308,815.7
29,gate_proj,62659,0.004404,0.01337,0.9822,3.157e-05,0.02276,0.9772,4.682e-05,0.0203,0.9796,0.007168,1.702,0.09204,1714
29,up_proj,62659,0.004404,0.01337,0.9822,6.653e-05,0.0223,0.9776,0.0001041,0.02021,0.9797,0.01511,1.668,0.1473,1235
29,down_proj,62659,0.0005708,0.01285,0.9866,0.0002808,0.02506,0.9747,5.763e-05,0.02061,0.9793,0.4919,1.949,0.4832,760.1
30,q_proj,62659,2.456e-05,0.01391,0.9861,3.878e-20,0.01344,0.9866,4.586e-22,0.01311,0.9869,1.579e-15,0.9663,5.827e-17,229.9
30,k_proj,62659,2.456e-05,0.01391,0.9861,0.6615,0.006826,0.3316,0.02275,0.01878,0.9585,2.694e+04,0.4907,3227,113.9
30,v_proj,62659,2.456e-05,0.01391,0.9861,0.9845,0.000825,0.01464,0.4382,0.01769,0.5441,4.009e+04,0.05931,8.189e+04,3602
30,o_proj,62659,0.0001912,0.008522,0.9913,0.0002715,0.0252,0.9745,3.536e-05,0.01604,0.9839,1.42,2.957,0.4818,796.5
30,gate_proj,62659,0.004492,0.01304,0.9825,4.839e-05,0.02335,0.9766,7.519e-05,0.02049,0.9794,0.01077,1.79,0.1403,1724
30,up_proj,62659,0.004492,0.01304,0.9825,6.165e-05,0.02267,0.9773,0.0001013,0.02023,0.9797,0.01373,1.739,0.1336,1114
30,down_proj,62659,0.0005009,0.01237,0.9871,0.000319,0.02599,0.9737,5.795e-05,0.02116,0.9788,0.6369,2.101,0.5425,741.8
31,q_proj,62659,4.185e-05,0.01397,0.986,6.366e-19,0.01043,0.9896,1.282e-20,0.01011,0.9899,1.521e-14,0.7464,1.099e-15,135
31,k_proj,62659,4.185e-05,0.01397,0.986,0.7147,0.005247,0.28,0.04863,0.01645,0.9349,1.708e+04,0.3756,3821,174.7
31,v_proj,62659,4.185e-05,0.01397,0.986,0.9616,0.001247,0.03717,0.3388,0.01584,0.6453,2.298e+04,0.08925,3.046e+04,1260
31,o_proj,62659,0.0002193,0.006173,0.9936,0.0003031,0.02634,0.9734,3.98e-05,0.01152,0.9884,1.382,4.266,0.5362,793
31,gate_proj,62659,0.004714,0.01284,0.9824,8.311e-05,0.02488,0.975,0.0001419,0.02183,0.978,0.01763,1.938,0.232,1774
31,up_proj,62659,0.004714,0.01284,0.9824,8.116e-05,0.02493,0.975,0.000146,0.02212,0.9777,0.01722,1.942,0.1719,1246
