layer,proj,n_tokens,A_bos,A_p1_7,A_rest,G_bos,G_p1_7,G_rest,AG_bos,AG_p1_7,AG_rest,G_over_A_bos,G_over_A_p1_7,g_bos_over_median,g_p1_7_max_over_median
8,down_proj,262016,0.001932,0.0055,0.9926,0.0001788,0.02543,0.9744,0.0005517,0.03505,0.9644,0.09256,4.623,1.767,4757
9,q_proj,262016,2.352e-05,0.003143,0.9968,9.163e-20,0.02404,0.976,4.628e-21,0.02317,0.9768,3.896e-15,7.649,1.362e-15,6901
9,k_proj,262016,2.352e-05,0.003143,0.9968,0.3916,0.0299,0.5785,0.03103,0.04644,0.9225,1.665e+04,9.513,8574,7434
9,v_proj,262016,2.352e-05,0.003143,0.9968,0.9626,0.002008,0.03537,0.5616,0.02297,0.4154,4.093e+04,0.6389,2.714e+05,3377
9,o_proj,262016,7.438e-05,0.003663,0.9963,0.0001782,0.02486,0.975,2.639e-05,0.02428,0.9757,2.396,6.787,1.801,5132
9,gate_proj,262016,0.001041,0.00411,0.9948,4.845e-05,0.03117,0.9688,9.002e-05,0.03478,0.9651,0.04653,7.583,0.5605,5649
9,up_proj,262016,0.001041,0.00411,0.9948,0.0001361,0.02587,0.974,0.000263,0.02939,0.9704,0.1307,6.294,1.452,5436
9,down_proj,262016,0.0002457,0.004555,0.9952,0.0001933,0.02435,0.9755,9.001e-05,0.02848,0.9714,0.7865,5.345,1.857,5109
10,q_proj,262016,2.139e-05,0.003252,0.9967,4.339e-21,0.03898,0.961,1.928e-22,0.03289,0.9671,2.028e-16,11.98,7.371e-17,5.366e+04
10,k_proj,262016,2.139e-05,0.003252,0.9967,0.5182,0.0214,0.4604,0.0437,0.04255,0.9138,2.422e+04,6.578,1.617e+04,2.351e+04
10,v_proj,262016,2.139e-05,0.003252,0.9967,0.9764,0.001105,0.02251,0.6436,0.01649,0.3399,4.564e+04,0.3398,4.821e+05,2880
10,o_proj,262016,8.945e-05,0.002748,0.9972,0.0001939,0.02275,0.9771,3.329e-05,0.01887,0.9811,2.168,8.277,1.87,3607
10,gate_proj,262016,0.0009731,0.004,0.995,5.079e-05,0.02583,0.9741,8.863e-05,0.02865,0.9713,0.0522,6.459,0.5569,4005
10,up_proj,262016,0.0009731,0.004,0.995,0.000122,0.02066,0.9792,0.0002174,0.02285,0.9769,0.1254,5.166,1.274,3963
10,down_proj,262016,0.004242,0.003854,0.9919,0.000219,0.02318,0.9766,0.001716,0.02537,0.9729,0.05163,6.015,2.031,3344
11,q_proj,262016,3.168e-05,0.003211,0.9968,3.796e-20,0.01866,0.9813,2.55e-21,0.01816,0.9818,1.198e-15,5.812,4.203e-16,4228
11,k_proj,262016,3.168e-05,0.003211,0.9968,0.3856,0.01241,0.602,0.03983,0.019,0.9412,1.217e+04,3.867,6875,2637
11,v_proj,262016,3.168e-05,0.003211,0.9968,0.9152,0.002495,0.08232,0.4194,0.01657,0.564,2.889e+04,0.7771,1.014e+05,1882
11,o_proj,262016,7.397e-05,0.003419,0.9965,0.0002244,0.02329,0.9765,3.554e-05,0.02408,0.9759,3.034,6.812,2.132,3611
11,gate_proj,262016,0.0004222,0.00377,0.9958,5.636e-05,0.02707,0.9729,4.661e-05,0.02808,0.9719,0.1335,7.181,0.6438,4115
11,up_proj,262016,0.0004222,0.00377,0.9958,0.0001171,0.02566,0.9742,9.749e-05,0.02683,0.9731,0.2774,6.807,1.302,3422
11,down_proj,262016,0.0001184,0.00489,0.995,0.0002329,0.02307,0.9767,4.426e-05,0.03058,0.9694,1.966,4.718,2.058,3700
12,q_proj,262016,2.741e-05,0.00326,0.9967,1.885e-19,0.0163,0.9837,1.103e-20,0.01623,0.9838,6.88e-15,5,2.109e-15,2161
12,k_proj,262016,2.741e-05,0.00326,0.9967,0.3938,0.01359,0.5926,0.03575,0.02125,0.943,1.437e+04,4.169,6887,887.4
12,v_proj,262016,2.741e-05,0.00326,0.9967,0.9306,0.002292,0.06714,0.4356,0.01839,0.5461,3.396e+04,0.703,1.147e+05,3914
12,o_proj,262016,5.953e-05,0.003487,0.9965,0.000232,0.02303,0.9767,3.122e-05,0.02758,0.9724,3.897,6.604,2.085,3941
12,gate_proj,262016,0.0009846,0.004224,0.9948,8.041e-05,0.02877,0.9712,0.0001301,0.03311,0.9668,0.08167,6.812,0.892,4605
